Agent_ID,Blueprint_Name,Agent_Name,Domain,Subdomain,Category,Level,Sector_Instance,Region,Priority,Complexity,Market_Size_USD_Bn,Carbon_Impact_GtCO2_per_year,Payback_Years,Development_Timeline,Description
GLA-09917,Supply Chain & Finance Product Footprint Optimizer,Product Footprint Optimizer for Banks in Canada (Company level),Supply Chain & Finance,Product Footprint,Optimizer,Company,Banks,Canada,P0,High,1.0,0.6,2-5,Q1 2026,AI optimizer agent that optimizes and enhances product footprint in the supply chain & finance sector for Banks in Canada at the company level to reduce emissions and operating cost.
GLA-09918,Supply Chain & Finance Climate Risk Monitor,Climate Risk Monitor for Insurance in Nordics (Portfolio level),Supply Chain & Finance,Climate Risk,Monitor,Portfolio,Insurance,Nordics,P1,Medium,3.0,N/A,N/A,Q2 2026,AI monitor agent that monitors and tracks climate risk in the supply chain & finance sector for Insurance in Nordics at the portfolio level to enable climate data governance and compliance.
GLA-09919,Supply Chain & Finance Corporate Reporting Controller,Corporate Reporting Controller for AssetManagers in Australia (Sector level),Supply Chain & Finance,Corporate Reporting,Controller,Sector,AssetManagers,Australia,P1,Medium,2.0,N/A,N/A,Q3 2026,AI controller agent that controls and regulates corporate reporting in the supply chain & finance sector for AssetManagers in Australia at the sector level to enable climate data governance and compliance.
GLA-09920,Supply Chain & Finance Compliance Automator,Compliance Automator for Corporates in Brazil (Enterprise level),Supply Chain & Finance,Compliance,Automator,Enterprise,Corporates,Brazil,P1,Medium,2.0,N/A,N/A,Q2 2026,AI automator agent that automates and manages compliance in the supply chain & finance sector for Corporates in Brazil at the enterprise level to enable climate data governance and compliance.
GLA-09921,Supply Chain & Finance Supplier Emissions Predictor,Supplier Emissions Predictor for Utilities in Global (Supplier level),Supply Chain & Finance,Supplier Emissions,Predictor,Supplier,Utilities,Global,P1,Medium,0.8,1.0,1-3,Q3 2026,AI predictor agent that predicts and forecasts supplier emissions in the supply chain & finance sector for Utilities in Global at the supplier level to reduce emissions and operating cost.
GLA-09922,Supply Chain & Finance Product Footprint Analyzer,Product Footprint Analyzer for Manufacturing in US (Company level),Supply Chain & Finance,Product Footprint,Analyzer,Company,Manufacturing,US,P1,Medium,1.0,0.6,1-3,Q2 2026,AI analyzer agent that analyzes and evaluates product footprint in the supply chain & finance sector for Manufacturing in US at the company level to reduce emissions and operating cost.
GLA-09923,Supply Chain & Finance Climate Risk Calculator,Climate Risk Calculator for Retail in EU (Portfolio level),Supply Chain & Finance,Climate Risk,Calculator,Portfolio,Retail,EU,P2,Low,3.0,N/A,N/A,Q1 2027,AI calculator agent that calculates and quantifies climate risk in the supply chain & finance sector for Retail in EU at the portfolio level to enable climate data governance and compliance.
GLA-09924,Supply Chain & Finance Corporate Reporting Reporter,Corporate Reporting Reporter for Banks in UK (Sector level),Supply Chain & Finance,Corporate Reporting,Reporter,Sector,Banks,UK,P2,Low,2.0,N/A,N/A,Q4 2026,AI reporter agent that reports and documents corporate reporting in the supply chain & finance sector for Banks in UK at the sector level to enable climate data governance and compliance.
GLA-09925,Supply Chain & Finance Compliance Integrator,Compliance Integrator for Insurance in China (Enterprise level),Supply Chain & Finance,Compliance,Integrator,Enterprise,Insurance,China,P0,High,2.0,N/A,N/A,Q1 2026,AI integrator agent that integrates and connects compliance in the supply chain & finance sector for Insurance in China at the enterprise level to enable climate data governance and compliance.
GLA-09926,Supply Chain & Finance Supplier Emissions Communicator,Supplier Emissions Communicator for AssetManagers in India (Supplier level),Supply Chain & Finance,Supplier Emissions,Communicator,Supplier,AssetManagers,India,P2,Low,0.8,1.0,0.5-2,Q4 2026,AI communicator agent that communicates and engages supplier emissions in the supply chain & finance sector for AssetManagers in India at the supplier level to reduce emissions and operating cost.
GLA-09927,Supply Chain & Finance Product Footprint Coordinator,Product Footprint Coordinator for Corporates in SEAsia (Company level),Supply Chain & Finance,Product Footprint,Coordinator,Company,Corporates,SEAsia,P0,High,1.0,0.6,2-5,Q1 2026,AI coordinator agent that coordinates and orchestrates product footprint in the supply chain & finance sector for Corporates in SEAsia at the company level to reduce emissions and operating cost.
GLA-09928,Supply Chain & Finance Climate Risk Optimizer,Climate Risk Optimizer for Utilities in MENA (Portfolio level),Supply Chain & Finance,Climate Risk,Optimizer,Portfolio,Utilities,MENA,P0,High,3.0,N/A,N/A,Q4 2025,AI optimizer agent that optimizes and enhances climate risk in the supply chain & finance sector for Utilities in MENA at the portfolio level to enable climate data governance and compliance.
GLA-09929,Supply Chain & Finance Corporate Reporting Monitor,Corporate Reporting Monitor for Manufacturing in LatAm (Sector level),Supply Chain & Finance,Corporate Reporting,Monitor,Sector,Manufacturing,LatAm,P1,Medium,2.0,N/A,N/A,Q3 2026,AI monitor agent that monitors and tracks corporate reporting in the supply chain & finance sector for Manufacturing in LatAm at the sector level to enable climate data governance and compliance.
GLA-09930,Supply Chain & Finance Compliance Controller,Compliance Controller for Retail in Africa (Enterprise level),Supply Chain & Finance,Compliance,Controller,Enterprise,Retail,Africa,P1,Medium,2.0,N/A,N/A,Q2 2026,AI controller agent that controls and regulates compliance in the supply chain & finance sector for Retail in Africa at the enterprise level to enable climate data governance and compliance.
GLA-09931,Supply Chain & Finance Supplier Emissions Automator,Supplier Emissions Automator for Banks in Japan (Supplier level),Supply Chain & Finance,Supplier Emissions,Automator,Supplier,Banks,Japan,P1,Medium,0.8,1.0,1-3,Q3 2026,AI automator agent that automates and manages supplier emissions in the supply chain & finance sector for Banks in Japan at the supplier level to reduce emissions and operating cost.
GLA-09932,Supply Chain & Finance Product Footprint Predictor,Product Footprint Predictor for Insurance in Canada (Company level),Supply Chain & Finance,Product Footprint,Predictor,Company,Insurance,Canada,P1,Medium,1.0,0.6,1-3,Q2 2026,AI predictor agent that predicts and forecasts product footprint in the supply chain & finance sector for Insurance in Canada at the company level to reduce emissions and operating cost.
GLA-09933,Supply Chain & Finance Climate Risk Analyzer,Climate Risk Analyzer for AssetManagers in Nordics (Portfolio level),Supply Chain & Finance,Climate Risk,Analyzer,Portfolio,AssetManagers,Nordics,P1,Medium,3.0,N/A,N/A,Q3 2026,AI analyzer agent that analyzes and evaluates climate risk in the supply chain & finance sector for AssetManagers in Nordics at the portfolio level to enable climate data governance and compliance.
GLA-09934,Supply Chain & Finance Corporate Reporting Calculator,Corporate Reporting Calculator for Corporates in Australia (Sector level),Supply Chain & Finance,Corporate Reporting,Calculator,Sector,Corporates,Australia,P2,Low,2.0,N/A,N/A,Q4 2026,AI calculator agent that calculates and quantifies corporate reporting in the supply chain & finance sector for Corporates in Australia at the sector level to enable climate data governance and compliance.
GLA-09935,Supply Chain & Finance Compliance Reporter,Compliance Reporter for Utilities in Brazil (Enterprise level),Supply Chain & Finance,Compliance,Reporter,Enterprise,Utilities,Brazil,P2,Low,2.0,N/A,N/A,Q1 2027,AI reporter agent that reports and documents compliance in the supply chain & finance sector for Utilities in Brazil at the enterprise level to enable climate data governance and compliance.
GLA-09936,Supply Chain & Finance Supplier Emissions Integrator,Supplier Emissions Integrator for Manufacturing in Global (Supplier level),Supply Chain & Finance,Supplier Emissions,Integrator,Supplier,Manufacturing,Global,P0,High,0.8,1.0,2-5,Q4 2025,AI integrator agent that integrates and connects supplier emissions in the supply chain & finance sector for Manufacturing in Global at the supplier level to reduce emissions and operating cost.
GLA-09937,Supply Chain & Finance Product Footprint Communicator,Product Footprint Communicator for Retail in US (Company level),Supply Chain & Finance,Product Footprint,Communicator,Company,Retail,US,P2,Low,1.0,0.6,0.5-2,Q1 2027,AI communicator agent that communicates and engages product footprint in the supply chain & finance sector for Retail in US at the company level to reduce emissions and operating cost.
GLA-09938,Supply Chain & Finance Climate Risk Coordinator,Climate Risk Coordinator for Banks in EU (Portfolio level),Supply Chain & Finance,Climate Risk,Coordinator,Portfolio,Banks,EU,P0,High,3.0,N/A,N/A,Q4 2025,AI coordinator agent that coordinates and orchestrates climate risk in the supply chain & finance sector for Banks in EU at the portfolio level to enable climate data governance and compliance.
GLA-09939,Supply Chain & Finance Corporate Reporting Optimizer,Corporate Reporting Optimizer for Insurance in UK (Sector level),Supply Chain & Finance,Corporate Reporting,Optimizer,Sector,Insurance,UK,P0,High,2.0,N/A,N/A,Q1 2026,AI optimizer agent that optimizes and enhances corporate reporting in the supply chain & finance sector for Insurance in UK at the sector level to enable climate data governance and compliance.
GLA-09940,Supply Chain & Finance Compliance Monitor,Compliance Monitor for AssetManagers in China (Enterprise level),Supply Chain & Finance,Compliance,Monitor,Enterprise,AssetManagers,China,P1,Medium,2.0,N/A,N/A,Q2 2026,AI monitor agent that monitors and tracks compliance in the supply chain & finance sector for AssetManagers in China at the enterprise level to enable climate data governance and compliance.
GLA-09941,Supply Chain & Finance Supplier Emissions Controller,Supplier Emissions Controller for Corporates in India (Supplier level),Supply Chain & Finance,Supplier Emissions,Controller,Supplier,Corporates,India,P1,Medium,0.8,1.0,1-3,Q3 2026,AI controller agent that controls and regulates supplier emissions in the supply chain & finance sector for Corporates in India at the supplier level to reduce emissions and operating cost.
GLA-09942,Supply Chain & Finance Product Footprint Automator,Product Footprint Automator for Utilities in SEAsia (Company level),Supply Chain & Finance,Product Footprint,Automator,Company,Utilities,SEAsia,P1,Medium,1.0,0.6,1-3,Q2 2026,AI automator agent that automates and manages product footprint in the supply chain & finance sector for Utilities in SEAsia at the company level to reduce emissions and operating cost.
GLA-09943,Supply Chain & Finance Climate Risk Predictor,Climate Risk Predictor for Manufacturing in MENA (Portfolio level),Supply Chain & Finance,Climate Risk,Predictor,Portfolio,Manufacturing,MENA,P1,Medium,3.0,N/A,N/A,Q3 2026,AI predictor agent that predicts and forecasts climate risk in the supply chain & finance sector for Manufacturing in MENA at the portfolio level to enable climate data governance and compliance.
GLA-09944,Supply Chain & Finance Corporate Reporting Analyzer,Corporate Reporting Analyzer for Retail in LatAm (Sector level),Supply Chain & Finance,Corporate Reporting,Analyzer,Sector,Retail,LatAm,P1,Medium,2.0,N/A,N/A,Q2 2026,AI analyzer agent that analyzes and evaluates corporate reporting in the supply chain & finance sector for Retail in LatAm at the sector level to enable climate data governance and compliance.
GLA-09945,Supply Chain & Finance Compliance Calculator,Compliance Calculator for Banks in Africa (Enterprise level),Supply Chain & Finance,Compliance,Calculator,Enterprise,Banks,Africa,P2,Low,2.0,N/A,N/A,Q1 2027,AI calculator agent that calculates and quantifies compliance in the supply chain & finance sector for Banks in Africa at the enterprise level to enable climate data governance and compliance.
